PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),RED DRUM,2024111225weS:8AM-8PM,2024612251574320241109,2024,6,12,117,12,1574320241109006,1,3.50,0.00,3,1,6,7,4460,7,5,3,0,2,2,1,1,3,0,3,2,17,,,,O,we,2,1574320241109,5,1574320241109005,1,2,S:8AM-8PM,32779,11,,,SEMINOLE,1359,7,3,1,169290,,,1,60,2,1,8,8,05MAR25:08:39,8835440901,1000000003,,,,,,113.45294064,2024111225weS:8AM-8PM,,0,1574320241109005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024111225weS:8AM-8PM,2024612251574320241109,2024,7,12,1,12,1574320241109007,1,4.00,0.00,2,0,6,7,4460,7,5,1,5,5,1,0,0,1,9,3,1,17,,,,Y,we,1,1574320241109,5,1574320241109007,1,2,S:8AM-8PM,32606,11,18,0,ALACHUA,1405,7,3,1,169239,,,1,28,2,2,2,2,05MAR25:08:39,8835440102,1000000003,,,,,,168.59963304,2024111225weS:8AM-8PM,,0,1574320241109007,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024111225weS:8AM-8PM,2024612251574320241109,2024,7,12,1,12,1574320241109008,1,4.00,0.00,2,0,6,7,4460,7,5,3,0,5,2,1,1,1,0,3,1,17,,,,Y,we,1,1574320241109,5,1574320241109007,1,2,S:8AM-8PM,32606,11,,,ALACHUA,1410,7,3,1,169239,,,2,32,2,2,8,8,05MAR25:08:39,8835440102,1000000003,,,,,,168.59963304,2024111225weS:8AM-8PM,,0,1574320241109007,05/05/2025
SPOTTED SEATROUT,HOGFISH,2024111225weS:8AM-8PM,2024612251574320241109,2024,6,12,117,12,1574320241109009,1,5.50,0.00,8,2,6,7,4460,7,5,1,3,3,1,0,0,2,11,3,1,17,,,,O,we,1,1574320241109,5,1574320241109009,1,2,S:8AM-8PM,32779,11,36,0,SEMINOLE,1417,7,3,1,170566,169239,,1,33,2,2,2,2,05MAR25:08:39,8839010901,8835440102,,,,,,96.276269864,2024111225weS:8AM-8PM,,0,1574320241109009,05/05/2025
SPOTTED SEATROUT,HOGFISH,2024111225weS:8AM-8PM,2024612251574320241109,2024,6,12,117,12,1574320241109010,1,5.50,0.00,8,2,6,7,4460,7,5,3,0,3,2,1,1,2,0,3,1,17,,,,O,we,1,1574320241109,5,1574320241109009,1,2,S:8AM-8PM,32750,11,,,SEMINOLE,1424,7,3,1,170566,169239,,1,59,2,2,8,8,05MAR25:08:39,8839010901,8835440102,,,,,,96.276269864,2024111225weS:8AM-8PM,,0,1574320241109009,05/05/2025
SPOTTED SEATROUT,HOGFISH,2024111225weS:8AM-8PM,2024612251574320241109,2024,6,12,117,12,1574320241109011,1,5.50,0.00,8,2,6,7,4460,7,5,3,0,3,2,1,1,2,0,3,1,17,,,,O,we,1,1574320241109,5,1574320241109009,1,2,S:8AM-8PM,32779,11,,,SEMINOLE,1424,7,3,1,170566,169239,,1,41,2,2,8,8,05MAR25:08:39,8839010901,8835440102,,,,,,96.276269864,2024111225weS:8AM-8PM,,0,1574320241109009,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,1,6,111,12,1574320241222001,1,2.00,0.00,0,0,6,7,524,7,5,1,3,3,1,0,0,1,4,3,1,103,,,,O,we,1,1574320241222,5,1574320241222001,1,3,S:8AM-8PM,93003,12,28,0,VENTURA,1127,7,3,1,169059,,,1,74,2,2,2,2,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222001,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,7,12,103,12,1574320241222002,1,2.00,0.00,0,0,6,7,524,7,5,3,0,3,2,1,1,2,0,3,1,103,,,,Y,we,1,1574320241222,5,1574320241222001,1,3,S:8AM-8PM,33764,12,,,PINELLAS,1127,7,3,1,169059,,,1,29,2,2,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222001,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,7,12,103,12,1574320241222003,1,2.00,0.00,0,0,6,7,524,7,5,3,0,3,2,1,1,2,0,3,1,103,,,,Y,we,1,1574320241222,5,1574320241222001,1,3,S:8AM-8PM,33764,12,,,PINELLAS,1129,7,3,1,169059,,,1,51,2,1,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222001,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,5,42,45,12,1574320241222004,1,2.00,0.00,0,0,6,7,524,7,5,1,5,5,1,0,0,1,16,3,1,103,,,,O,we,1,1574320241222,5,1574320241222004,1,3,S:8AM-8PM,19342,12,29,0,,1136,7,3,1,169059,,,2,57,2,1,2,2,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222004,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,5,42,45,12,1574320241222005,1,2.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,1,0,3,1,103,,,,O,we,1,1574320241222,5,1574320241222004,1,3,S:8AM-8PM,19342,12,,,,1136,7,3,1,169059,,,1,55,2,2,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222004,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,5,42,45,12,1574320241222006,1,2.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,1,0,3,1,103,,,,O,we,1,1574320241222,5,1574320241222004,1,3,S:8AM-8PM,19342,12,,,,1136,7,3,1,169059,,,1,23,2,2,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222004,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,5,42,45,12,1574320241222007,1,2.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,1,0,3,1,103,,,,O,we,1,1574320241222,5,1574320241222004,1,3,S:8AM-8PM,19342,12,,,,1136,7,3,1,169059,,,1,21,2,2,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222004,05/05/2025
UNIDENTIFIED (SURFACE FISH),WHITE GRUNT,2024121235weS:8AM-8PM,2024612351574320241222,2024,5,42,45,12,1574320241222008,1,2.00,,0,0,6,7,524,7,5,3,0,5,2,1,1,0,0,3,1,103,,,,O,we,1,1574320241222,5,1574320241222004,,3,S:8AM-8PM,19342,12,,,,1136,7,3,1,169059,,,1,18,2,2,8,8,05MAR25:08:39,8835400102,1000000003,,,,,,71.249776988,2024121235weS:8AM-8PM,,0,1574320241222004,05/05/2025
GRAY TRIGGERFISH,VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,17,111,12,1577120241125003,1,3.00,0.00,0,0,6,7,149,7,5,1,3,3,1,0,0,4,10,3,2,33,,,,O,wd,2,1577120241125,7,1577120241125003,1,1,S:8AM-8PM,60098,11,10,8,,1210,7,3,1,168909,173138,,1,52,1,1,2,2,05MAR25:08:39,8835360501,8860020201,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125003,05/05/2025
GRAY TRIGGERFISH,VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,17,111,12,1577120241125004,1,3.00,0.00,0,0,6,7,149,7,5,3,0,3,2,1,1,2,0,3,2,33,,,,O,wd,2,1577120241125,7,1577120241125003,1,1,S:8AM-8PM,60098,11,0,8,,1210,7,3,1,168909,173138,,1,22,1,1,8,8,05MAR25:08:39,8835360501,8860020201,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125003,05/05/2025
GRAY TRIGGERFISH,VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,17,111,12,1577120241125005,1,3.00,0.00,0,0,6,7,149,7,5,3,0,3,2,1,1,3,0,3,2,33,,,,O,wd,2,1577120241125,7,1577120241125003,1,1,S:8AM-8PM,60098,11,0,8,,1210,7,3,1,168909,173138,,1,23,1,1,8,8,05MAR25:08:39,8835360501,8860020201,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125003,05/05/2025
UNIDENTIFIED (SURFACE FISH),VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,5,121,12,1577120241125007,1,3.00,0.00,1,0,6,7,149,7,5,1,3,3,1,0,0,2,2,3,1,33,,,,O,wd,1,1577120241125,7,1577120241125007,1,1,S:8AM-8PM,72455,11,8,0,,1303,7,3,1,168909,,,1,50,1,1,2,2,05MAR25:08:39,8835360501,1000000003,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125007,05/05/2025
UNIDENTIFIED (SURFACE FISH),VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,5,121,12,1577120241125008,1,3.00,0.00,1,0,6,7,149,7,5,3,0,3,2,1,1,4,0,3,1,33,,,,O,wd,1,1577120241125,7,1577120241125007,1,1,S:8AM-8PM,72455,11,,,,1303,7,3,1,168909,,,1,24,1,1,8,8,05MAR25:08:39,8835360501,1000000003,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125007,05/05/2025
UNIDENTIFIED (SURFACE FISH),VERMILION SNAPPER,2024111215wdS:8AM-8PM,2024612151577120241125,2024,0,5,121,12,1577120241125009,1,3.00,0.00,0,0,6,7,149,7,5,3,0,3,2,1,1,2,0,3,1,33,,,,O,wd,1,1577120241125,7,1577120241125007,1,1,S:8AM-8PM,72455,11,,,,1303,7,3,1,168909,,,1,21,1,1,8,8,05MAR25:08:39,8835360501,1000000003,,,,,,525.16061777,2024111215wdS:8AM-8PM,,0,1577120241125007,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,36,91,12,1586720241108001,1,2.00,0.00,0,0,6,7,243,7,5,1,5,5,1,0,0,1,7,3,1,87,,,,O,we,1,1586720241108,5,1586720241108001,1,8,S:8AM-8PM,12831,11,13,0,,1226,7,3,1,,,,2,49,2,2,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,36,91,12,1586720241108002,1,2.00,0.00,0,0,6,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108001,1,8,S:8AM-8PM,12020,11,,,,1229,7,3,1,,,,1,50,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,36,91,12,1586720241108003,1,2.00,,0,0,6,7,243,7,5,3,0,5,2,1,1,0,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108001,,8,S:8AM-8PM,12020,11,,,,1229,7,3,1,,,,2,44,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,7,48,157,12,1586720241108004,1,2.00,0.00,0,0,6,7,243,7,5,3,0,5,2,1,1,2,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108001,1,8,S:8AM-8PM,77459,11,,,,1229,7,3,1,,,,1,49,2,1,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,36,91,12,1586720241108005,1,2.00,0.00,5,0,6,7,243,7,5,3,0,5,2,1,1,1,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108001,1,8,S:8AM-8PM,12831,11,,,,1229,7,3,1,,,,1,46,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,34,9,12,1586720241108006,1,2.00,0.00,0,0,6,7,243,7,5,1,5,5,1,0,0,3,3,3,1,87,,,,O,we,1,1586720241108,5,1586720241108006,1,8,S:8AM-8PM,08243,11,22,0,CAPE MAY,1317,7,3,1,,,,2,55,2,1,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,34,9,12,1586720241108007,1,2.00,0.00,0,0,6,7,243,7,5,3,0,5,2,1,1,3,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108006,1,8,S:8AM-8PM,08243,11,,,CAPE MAY,1317,7,3,1,,,,1,55,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,34,9,12,1586720241108008,1,2.00,0.00,0,0,6,7,243,7,5,3,0,5,2,1,1,3,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108006,1,8,S:8AM-8PM,08226,11,,,CAPE MAY,1317,7,3,1,,,,1,55,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,36,17,12,1586720241108009,1,2.00,0.00,1,1,6,7,243,7,5,3,0,5,2,1,1,3,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108006,1,8,S:8AM-8PM,13832,11,,,,1317,7,3,1,,,,1,40,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111285weS:8AM-8PM,2024612851586720241108,2024,5,34,9,12,1586720241108010,1,2.00,0.00,1,1,6,7,243,7,5,3,0,5,2,1,1,3,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108006,1,8,S:8AM-8PM,08243,11,,,CAPE MAY,1317,7,3,1,,,,2,50,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,71.743882336,2024111285weS:8AM-8PM,,0,1586720241108006,05/05/2025
UNIDENTIFIED (SURFACE FISH),BONEFISH,2024111285weS:8AM-8PM,2024612851586720241108,2024,0,8,31,12,1586720241108015,1,7.00,0.00,90,21,6,7,243,7,5,2,1,1,8,0,0,2,0,3,1,87,,,,O,we,1,1586720241108,5,1586720241108015,1,8,S:8AM-8PM,80202,11,,,,1511,7,3,1,161121,,,1,73,2,1,8,8,05MAR25:08:39,8739010101,1000000003,,,,,,65.108907284,2024111285weS:8AM-8PM,,0,1586720241108015,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241207,2024,6,13,139,12,1586720241207009,1,4.00,0.00,1,1,6,7,243,7,5,1,3,5,1,0,0,2,3,3,1,87,,,,O,we,1,1586720241207,5,1586720241207009,1,8,S:8AM-8PM,30542,12,3,0,,1313,7,3,1,,,,1,54,2,1,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,143.49503646,2024121285weS:8AM-8PM,,0,1586720241207009,05/05/2025
UNIDENTIFIED (SURFACE FISH),ATLANTIC TARPON,2024121285weS:8AM-8PM,2024612851586720241214,2024,7,12,87,12,1586720241214003,1,3.00,0.00,150,3,6,7,779,7,5,2,1,2,1,0,0,3,0,3,2,87,,,,Y,we,2,1586720241214,1,1586720241214003,1,8,S:8AM-8PM,33050,12,0,5,MONROE,1241,7,3,1,161116,,,1,65,2,1,8,8,05MAR25:08:39,8738020201,1000000003,,,,,,143.49503646,2024121285weS:8AM-8PM,,0,1586720241214003,05/05/2025
UNIDENTIFIED (SURFACE FISH),ATLANTIC TARPON,2024121285weS:8AM-8PM,2024612851586720241214,2024,7,12,87,12,1586720241214004,1,3.00,0.00,40,0,6,7,779,7,5,2,1,2,2,0,1,3,0,3,2,87,,,,Y,we,2,1586720241214,1,1586720241214003,1,8,S:8AM-8PM,33050,12,0,5,MONROE,1242,7,3,1,161116,,,1,71,2,2,8,8,05MAR25:08:39,8738020201,1000000003,,,,,,143.49503646,2024121285weS:8AM-8PM,,0,1586720241214004,05/05/2025
UNIDENTIFIED (SURFACE FISH),MUTTON SNAPPER,2024121285weS:8AM-8PM,2024612851586720241229,2024,0,39,153,12,1586720241229001,1,3.00,0.00,0,0,6,7,243,7,5,1,3,3,1,0,0,1,2,3,1,87,,,,O,we,1,1586720241229,5,1586720241229001,1,8,S:8AM-8PM,44286,12,6,0,,1131,7,3,1,168849,,,1,45,1,1,2,2,05MAR25:08:39,8835360103,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229001,05/05/2025
UNIDENTIFIED (SURFACE FISH),MUTTON SNAPPER,2024121285weS:8AM-8PM,2024612851586720241229,2024,0,39,35,12,1586720241229002,1,3.00,0.00,0,0,6,7,243,7,5,3,0,3,2,1,1,1,0,3,1,87,,,,O,we,1,1586720241229,5,1586720241229001,1,8,S:8AM-8PM,44141,12,,,,1132,7,3,1,168849,,,1,48,1,2,8,8,05MAR25:08:39,8835360103,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229001,05/05/2025
UNIDENTIFIED (SURFACE FISH),MUTTON SNAPPER,2024121285weS:8AM-8PM,2024612851586720241229,2024,0,39,35,12,1586720241229003,1,3.00,0.00,0,0,6,7,243,7,5,3,0,3,2,1,1,1,0,3,1,87,,,,O,we,1,1586720241229,5,1586720241229001,1,8,S:8AM-8PM,44141,12,,,,1132,7,3,1,168849,,,1,48,1,2,8,8,05MAR25:08:39,8835360103,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,0,38,17,12,1586720241229004,1,2.00,0.00,1,0,6,7,243,7,5,1,4,4,1,0,0,0,1,3,1,87,,,,O,we,1,1586720241229,5,1586720241229004,1,8,S:8AM-8PM,58005,12,12,0,,1146,7,3,1,,,,1,40,2,2,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,0,38,17,12,1586720241229005,1,2.00,,1,0,6,7,243,7,5,3,0,4,2,1,1,0,0,3,1,87,,,,O,we,1,1586720241229,5,1586720241229004,,8,S:8AM-8PM,58005,12,,,,1147,7,3,1,,,,2,42,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,0,38,17,12,1586720241229006,1,2.00,,1,0,6,7,243,7,5,3,0,4,2,1,1,0,0,3,1,87,,,,O,we,1,1586720241229,5,1586720241229004,,8,S:8AM-8PM,58005,12,,,,1147,7,3,1,,,,1,41,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,0,38,17,12,1586720241229007,1,2.00,,1,0,6,7,243,7,5,3,0,4,2,1,1,0,0,3,1,87,,,,O,we,1,1586720241229,5,1586720241229004,,8,S:8AM-8PM,58005,12,,,,1147,7,3,1,,,,2,42,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,7,12,105,12,1586720241229008,1,3.00,0.00,4,0,6,7,243,7,5,1,4,4,1,0,0,3,4,3,1,87,,,,Y,we,1,1586720241229,5,1586720241229008,1,8,S:8AM-8PM,33839,12,12,0,POLK,1158,7,3,1,,,,1,43,2,1,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,7,12,105,12,1586720241229009,1,3.00,0.00,4,0,6,7,243,7,5,3,0,4,2,1,1,4,0,3,1,87,,,,Y,we,1,1586720241229,5,1586720241229008,1,8,S:8AM-8PM,33839,12,,,POLK,1158,7,3,1,,,,2,13,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,7,12,105,12,1586720241229010,1,3.00,0.00,4,0,6,7,243,7,5,3,0,4,2,1,1,4,0,3,1,87,,,,Y,we,1,1586720241229,5,1586720241229008,1,8,S:8AM-8PM,33839,12,,,POLK,1201,7,3,1,,,,1,17,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229008,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024121285weS:8AM-8PM,2024612851586720241229,2024,7,12,105,12,1586720241229011,1,3.00,0.00,4,0,6,7,243,7,5,3,0,4,2,1,1,4,0,3,1,87,,,,Y,we,1,1586720241229,5,1586720241229008,1,8,S:8AM-8PM,33839,12,,,POLK,1201,7,3,1,,,,2,40,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,143.44637494,2024121285weS:8AM-8PM,,0,1586720241229008,05/05/2025
SPOTTED SEATROUT,RED DRUM,2024121225weS:8AM-8PM,2024612251589220241228,2024,7,12,17,12,1589220241228001,1,6.00,0.00,100,8,6,7,3071,7,5,1,4,4,1,0,0,4,26,3,1,17,,,,Y,we,1,1589220241228,5,1589220241228001,1,2,S:8AM-8PM,34448,12,26,0,CITRUS,1604,7,3,1,169290,169239,,1,58,2,2,2,2,05MAR25:08:39,8835440901,8835440102,,,,,,421.5744868,2024121225weS:8AM-8PM,,0,1589220241228001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111235wdS:8AM-8PM,2024612351591520241125,2024,6,45,59,12,1591520241125002,1,3.50,0.00,0,0,6,7,620,7,5,1,2,2,1,0,0,8,1,3,1,103,,,,O,wd,1,1591520241125,3,1591520241125002,1,3,S:8AM-8PM,29360,11,2,4,,1244,7,3,1,,,,1,45,2,2,2,2,05MAR25:08:39,1000000003,1000000003,,,,,,1403.7185326,2024111235wdS:8AM-8PM,,0,1591520241125002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024111235wdS:8AM-8PM,2024612351591520241125,2024,6,45,59,12,1591520241125003,1,3.50,0.00,0,0,6,7,620,7,5,3,0,2,2,1,1,7,0,3,1,103,,,,O,wd,1,1591520241125,3,1591520241125002,1,3,S:8AM-8PM,29360,11,0,4,,1244,7,3,1,,,,1,10,2,2,8,8,05MAR25:08:39,1000000003,1000000003,,,,,,1403.7185326,2024111235wdS:8AM-8PM,,0,1591520241125002,05/05/2025
WHITE GRUNT,HOGFISH,2024121235weS:8AM-8PM,2024612351591520241206,2024,0,47,121,12,1591520241206001,1,4.00,0.00,0,0,6,7,524,7,5,1,5,5,1,0,0,3,39,3,1,103,,,,O,we,1,1591520241206,5,1591520241206001,1,3,S:8AM-8PM,37880,12,88,0,,1408,7,3,1,170566,169059,,1,47,2,2,2,2,05MAR25:08:39,8839010901,8835400102,,,,,,112.67554955,2024121235weS:8AM-8PM,,0,1591520241206001,05/05/2025
WHITE GRUNT,HOGFISH,2024121235weS:8AM-8PM,2024612351591520241206,2024,0,47,93,12,1591520241206002,1,4.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,4,0,3,1,103,,,,O,we,1,1591520241206,5,1591520241206001,1,3,S:8AM-8PM,37923,12,,,,1408,7,3,1,170566,169059,,1,47,2,2,8,8,05MAR25:08:39,8839010901,8835400102,,,,,,112.67554955,2024121235weS:8AM-8PM,,0,1591520241206001,05/05/2025
WHITE GRUNT,HOGFISH,2024121235weS:8AM-8PM,2024612351591520241206,2024,0,47,145,12,1591520241206003,1,4.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,3,0,3,1,103,,,,O,we,1,1591520241206,5,1591520241206001,1,3,S:8AM-8PM,37763,12,,,,1408,7,3,1,170566,169059,,1,35,2,2,8,8,05MAR25:08:39,8839010901,8835400102,,,,,,112.67554955,2024121235weS:8AM-8PM,,0,1591520241206001,05/05/2025
WHITE GRUNT,HOGFISH,2024121235weS:8AM-8PM,2024612351591520241206,2024,0,47,145,12,1591520241206004,1,4.00,0.00,0,0,6,7,524,7,5,3,0,5,2,1,1,3,0,3,1,103,,,,O,we,1,1591520241206,5,1591520241206001,1,3,S:8AM-8PM,37763,12,,,,1408,7,3,1,170566,169059,,2,39,2,2,8,8,05MAR25:08:39,8839010901,8835400102,,,,,,112.67554955,2024121235weS:8AM-8PM,,0,1591520241206001,05/05/2025
